id,rotulo,texto
3049,VERDADE,a picture of a person holding a pair of scissors . a picture of a person holding a cell phone . a picture of a person holding a pair of scissors
3050,VERDADE,a dog laying on the floor with a stuffed animal a dog laying on the floor next to a stuffed animal a dog laying on the floor with a stuffed animal .
3051,FALSO,a soccer player is kicking a soccer ball . a soccer player kicking a soccer ball on a field . a soccer player kicking a soccer ball on the field .
3052,FALSO,a woman sitting at a table with a glass of wine . a woman sitting at a table with a vase of flowers . a woman sitting at a table with a glass of water .
3053,VERDADE,a man standing in front of a store with lots of bananas . a man standing in front of a store with lots of boxes . a man standing in front of a table with a bunch of bananas on it .
3054,VERDADE,a woman in a white shirt and black tie a woman in a white shirt and a black tie a woman in a red shirt and a black tie
3055,VERDADE,a black and white photo of a stop sign a black and white photo of a stop sign . a black and white photo of a stop sign and a sign
3056,VERDADE,a woman holding a cell phone in her hand . a woman holding a cell phone up to her ear . a woman holding a cell phone to her ear .
3057,VERDADE,a close up of a piece of cake on a plate a close up of a cake on a plate a close up of a cake on a table
3058,FALSO,a statue of a man holding a pair of scissors . a statue of a man holding a kite . a statue of a man holding a pair of scissors
3059,VERDADE,a man riding a snowboard down a snow covered slope . a man riding a snowboard down the side of a snow covered slope . a person on a snowboard in the snow .
3060,FALSO,a group of people standing around a room filled with luggage . a group of people standing around a room filled with suitcases . a group of people in a room with a lot of luggage .
3061,VERDADE,a bag of luggage sitting on top of a bed . a bag of luggage sitting on top of a table . a bag of luggage sitting on the floor .
3062,VERDADE,a person on a skateboard on a ramp . a person on a skate board in a pool a person on a skate board in the air .
3063,VERDADE,a man in a suit and tie holding a microphone . a man in a suit and tie holding a microphone a man in a suit and tie holding a cell phone .
3064,FALSO,a man in a suit and tie holding a teddy bear . a man in a suit and tie holding a sign . a man in a suit and tie holding a teddy bear
3065,FALSO,a close up of a car in a car a close up of a car on a car a close up of a car with a cat on it
3066,VERDADE,a large building with a clock on it a large building with a clock on the front . a large building with a clock on the front of it .
3067,FALSO,a woman in a white shirt and black tie a woman in a red dress holding a cell phone . a woman in a white shirt and black tie .
3068,FALSO,a television that is sitting on a wall . a television that is on top of a wall . a television that is on top of a building .
3069,FALSO,a man in a suit and tie holding a cell phone . a man in a suit and tie holding a cell phone a man in a suit and tie is holding a cell phone .
3070,FALSO,a small dog wearing a hat on a leash . a small dog wearing a hat on a leash a small dog wearing a hat on a skateboard .
3071,VERDADE,a group of sheep standing next to each other in a field . a group of sheep standing next to each other on a rocky hillside . a group of sheep standing next to each other on a rock .
3072,FALSO,a close up of a keyboard and a mouse a close up of a person holding a pair of scissors a close up of a computer keyboard and a mouse
3073,VERDADE,a close up of a microwave on a wall a close up of a stove with a microwave above it a close up of a stove with a microwave
3074,VERDADE,a person riding a surf board on a wave a person on a surfboard riding a wave . a person riding a surf board on a body of water
3075,VERDADE,a large body of water surrounded by trees . a large body of water next to a forest . a large body of water next to a forest filled with trees .
3076,VERDADE,a man and woman are talking on cell phones . a man and a woman are talking on cell phones . a man and a woman are looking at their cell phones .
3077,VERDADE,a man in a suit and tie posing for a picture . a man in a suit and tie posing for a photo . a man in a suit and tie posing for a picture
3078,FALSO,a man is throwing a frisbee in a park . a man is throwing a frisbee in the park . a man is throwing a frisbee in a field .
3079,VERDADE,a blue and white vase with flowers on it . a blue and white vase with flowers on it a blue and white vase with flowers on top of it .
3080,VERDADE,a group of people standing on top of a tennis court . a group of people standing next to each other on a tennis court . a group of people standing on top of a tennis court holding racquets .
3081,FALSO,a man in a suit and tie standing next to a woman . a man in a suit and tie holding a glass of wine . a man in a suit and tie standing next to another man .
